,Episode,Mean,Stddev
3756,3756.00000,   1.32492,   0.76615
3757,3757.00000,   1.55662,   0.02853
3758,3758.00000,  -0.38884,   1.81363
3759,3759.00000,  -0.14831,   0.63412
3760,3760.00000,   1.00219,   0.69208
3761,3761.00000,  -1.19095,   1.23804
3762,3762.00000,   0.55935,   1.35995
3763,3763.00000,  -1.32831,   1.21519
3764,3764.00000,  -0.85157,   0.74533
3765,3765.00000,   1.09569,   0.72810
3766,3766.00000,   0.71612,   1.37131
3767,3767.00000,  -1.42494,   1.21581
3768,3768.00000,  -0.36803,   1.31025
3769,3769.00000,   0.87838,   1.51704
3770,3770.00000,  -0.68876,   1.50778
3771,3771.00000,  -0.66558,   1.81212
3772,3772.00000,   0.25175,   2.10014
3773,3773.00000,   0.73066,   0.61306
3774,3774.00000,  -0.93539,   0.68772
3775,3775.00000,   0.55438,   1.81885
3776,3776.00000,   1.15193,   1.44254
3777,3777.00000,   1.21033,   1.41896
3778,3778.00000,  -0.79037,   0.77481
3779,3779.00000,  -0.93753,   0.69946
3780,3780.00000,  -0.50441,   1.81825
3781,3781.00000,  -0.89998,   0.71701
3782,3782.00000,  -0.33949,   0.60800
3783,3783.00000,  -0.45052,   0.67986
3784,3784.00000,  -0.54909,   1.74824
3785,3785.00000,   1.51496,   1.10414
3786,3786.00000,   0.75526,   0.64745
3787,3787.00000,   0.77515,   0.66310
3788,3788.00000,   0.18061,   1.20304
3789,3789.00000,  -0.20249,   0.63790
3790,3790.00000,   0.59629,   0.65189
3791,3791.00000,   1.60242,   1.27265
3792,3792.00000,  -0.27021,   0.67429
3793,3793.00000,  -0.69570,   1.82982
3794,3794.00000,   0.14500,   1.10859
3795,3795.00000,  -0.22619,   0.63466
3796,3796.00000,   0.53514,   1.41131
3797,3797.00000,   0.06975,   1.15868
3798,3798.00000,   0.36999,   0.12287
3799,3799.00000,  -0.27804,   0.73332
3800,3800.00000,   0.12555,   1.17963
3801,3801.00000,   0.07228,   1.24544
3802,3802.00000,  -0.00980,   0.01100
3803,3803.00000,  -0.29274,   0.63338
3804,3804.00000,   2.68750,   0.67713
3805,3805.00000,   1.21245,   0.67086
3806,3806.00000,  -1.26781,   0.07138
3807,3807.00000,  -0.44751,   1.41311
3808,3808.00000,   1.15854,   0.72714
3809,3809.00000,   0.66835,   1.37442
3810,3810.00000,   2.30812,   1.50539
3811,3811.00000,   1.24968,   0.76190
3812,3812.00000,  -1.21689,   0.15833
3813,3813.00000,   0.56372,   1.41218
3814,3814.00000,   2.06263,   1.35977
3815,3815.00000,   0.51436,   1.35476
3816,3816.00000,  -0.11420,   2.02255
3817,3817.00000,  -0.77764,   1.83211
3818,3818.00000,  -0.78534,   0.67133
3819,3819.00000,  -0.31076,   1.40516
3820,3820.00000,  -0.02520,   1.22430
3821,3821.00000,  -0.42200,   0.67857
3822,3822.00000,   0.71446,   0.71561
3823,3823.00000,   0.81512,   1.91749
3824,3824.00000,   0.27028,   2.16762
3825,3825.00000,  -0.40036,   1.42099
3826,3826.00000,  -1.33359,   1.13082
3827,3827.00000,  -0.47793,   0.67944
3828,3828.00000,  -0.97807,   0.68938
3829,3829.00000,   0.63368,   1.76012
3830,3830.00000,   0.02377,   0.03420
3831,3831.00000,   1.14674,   0.67261
3832,3832.00000,   0.04033,   1.22084
3833,3833.00000,   0.66305,   1.40254
3834,3834.00000,   1.46538,   1.26836
3835,3835.00000,  -0.01439,   1.15115
3836,3836.00000,   1.29255,   0.70769
3837,3837.00000,  -0.97943,   0.70738
3838,3838.00000,  -0.21806,   1.49063
3839,3839.00000,  -0.46575,   0.72613
3840,3840.00000,   0.63807,   0.63802
3841,3841.00000,   0.66600,   1.32351
3842,3842.00000,   0.56867,   0.63075
3843,3843.00000,   0.03441,   1.23371
3844,3844.00000,  -0.40770,   1.43865
3845,3845.00000,  -0.21834,   1.43819
3846,3846.00000,   0.17512,   0.03666
3847,3847.00000,  -1.50634,   0.03078
3848,3848.00000,   0.10149,   1.17099
3849,3849.00000,   1.09967,   1.38329
3850,3850.00000,  -0.16528,   1.87265
3851,3851.00000,   0.08270,   1.12683
3852,3852.00000,  -0.83515,   0.68501
3853,3853.00000,  -0.02871,   1.21610
3854,3854.00000,   0.04585,   1.15521
3855,3855.00000,  -0.91769,   0.67613
3856,3856.00000,  -0.84406,   0.76945
3857,3857.00000,  -0.28874,   1.36915
3858,3858.00000,  -0.45622,   2.52193
3859,3859.00000,  -0.89718,   0.73809
3860,3860.00000,   0.70276,   0.76998
3861,3861.00000,  -0.86531,   1.89312
3862,3862.00000,  -0.01510,   1.25904
3863,3863.00000,   0.73178,   1.82876
3864,3864.00000,  -0.33875,   0.71137
3865,3865.00000,  -0.36502,   1.38764
3866,3866.00000,   1.17331,   1.39066
3867,3867.00000,   0.20558,   1.23374
3868,3868.00000,  -0.26579,   0.66206
3869,3869.00000,   0.02702,   1.26503
3870,3870.00000,   0.03517,   1.17977
3871,3871.00000,  -0.07290,   0.84427
3872,3872.00000,  -0.82445,   0.70765
3873,3873.00000,  -0.94132,   0.67561
3874,3874.00000,   0.57111,   0.73266
3875,3875.00000,   1.11463,   0.70719
3876,3876.00000,  -0.44304,   1.38810
3877,3877.00000,   0.78104,   1.46024
3878,3878.00000,   0.55098,   0.70715
3879,3879.00000,   1.21155,   1.35687
3880,3880.00000,  -0.35144,   0.69829
3881,3881.00000,   0.02450,   1.22297
3882,3882.00000,   1.49315,   1.22999
3883,3883.00000,   0.40533,   0.16455
3884,3884.00000,   0.93358,   1.79862
3885,3885.00000,  -0.35563,   1.89170
3886,3886.00000,   0.31560,   1.23787
3887,3887.00000,   1.10571,   1.35705
3888,3888.00000,   0.34048,   1.36927
3889,3889.00000,  -0.29986,   0.73836
3890,3890.00000,   0.62876,   0.70782
3891,3891.00000,  -0.77607,   0.65445
3892,3892.00000,  -0.24569,   1.33588
3893,3893.00000,   0.67866,   0.62288
3894,3894.00000,   1.10106,   1.40250
3895,3895.00000,   0.58195,   1.40472
3896,3896.00000,   0.03274,   1.20982
3897,3897.00000,   1.22858,   0.71850
3898,3898.00000,   0.12404,   2.44331
3899,3899.00000,  -1.02004,   0.69236
3900,3900.00000,   1.65280,   1.20709
3901,3901.00000,   0.06064,   0.00748
3902,3902.00000,   0.03440,   1.23273
3903,3903.00000,  -0.64503,   1.44545
3904,3904.00000,   0.13681,   2.09390
3905,3905.00000,   0.44814,   1.36489
3906,3906.00000,   1.26812,   2.83709
3907,3907.00000,   0.70290,   1.39042
3908,3908.00000,   0.35121,   1.18489
3909,3909.00000,  -0.74246,   1.75733
3910,3910.00000,  -0.42475,   0.67124
3911,3911.00000,  -1.16915,   0.13140
3912,3912.00000,   0.17676,   0.15362
3913,3913.00000,   0.09124,   1.20371
3914,3914.00000,  -0.34498,   2.50052
3915,3915.00000,   1.04724,   0.71350
3916,3916.00000,   0.64199,   0.65091
3917,3917.00000,   1.54719,   1.22971
3918,3918.00000,   0.51644,   1.40131
3919,3919.00000,  -1.27386,   2.08527
3920,3920.00000,   0.10924,   1.21048
3921,3921.00000,  -0.51599,   0.71142
3922,3922.00000,   0.86662,   0.72144
3923,3923.00000,   2.00396,   0.73604
3924,3924.00000,   0.12736,   1.17114
3925,3925.00000,   0.79266,   1.45334
3926,3926.00000,   0.54361,   1.42874
3927,3927.00000,  -2.42134,   0.71416
3928,3928.00000,   1.34091,   1.51126
3929,3929.00000,  -0.83229,   0.68882
3930,3930.00000,   0.08177,   0.04634
3931,3931.00000,   1.22355,   1.45083
3932,3932.00000,  -0.42661,   1.33001
3933,3933.00000,  -0.72698,   0.68962
3934,3934.00000,   0.35210,   1.04089
3935,3935.00000,   0.17054,   1.18691
3936,3936.00000,   0.01915,   2.12624
3937,3937.00000,   0.83419,   0.63297
3938,3938.00000,   1.67592,   2.09230
3939,3939.00000,  -0.33572,   1.36596
3940,3940.00000,  -0.93250,   1.39414
3941,3941.00000,  -0.39635,   0.68742
3942,3942.00000,  -0.96404,   0.75374
3943,3943.00000,   1.09684,   1.88065
3944,3944.00000,   0.61313,   1.82655
3945,3945.00000,  -0.21944,   0.76563
3946,3946.00000,  -0.29786,   0.63360
3947,3947.00000,  -0.35271,   0.71357
3948,3948.00000,   0.80538,   1.88063
3949,3949.00000,   1.36152,   0.61394
3950,3950.00000,   0.23546,   0.08340
3951,3951.00000,  -0.41435,   0.72330
3952,3952.00000,  -0.06729,   1.14062
3953,3953.00000,  -0.13112,   1.91627
3954,3954.00000,   0.04561,   1.19874
3955,3955.00000,   1.25954,   0.65342
3956,3956.00000,  -0.46677,   0.73575
3957,3957.00000,  -0.96628,   1.37130
3958,3958.00000,  -1.64743,   0.70849
3959,3959.00000,  -0.05912,   1.17944
3960,3960.00000,   1.72439,   1.16674
3961,3961.00000,   1.29789,   0.64712
3962,3962.00000,   0.54048,   0.74316
3963,3963.00000,   0.25222,   1.20868
3964,3964.00000,  -0.43596,   0.72292
3965,3965.00000,   0.17656,   1.22783
3966,3966.00000,  -0.77355,   1.37529
3967,3967.00000,   1.14073,   0.66761
3968,3968.00000,   1.12601,   0.72823
3969,3969.00000,  -0.69473,   1.41016
3970,3970.00000,  -0.22432,   0.71416
3971,3971.00000,   1.77198,   1.35545
3972,3972.00000,  -0.32626,   0.74443
3973,3973.00000,  -0.94097,   0.74024
3974,3974.00000,   2.06438,   0.67212
3975,3975.00000,  -1.96158,   0.70868
3976,3976.00000,   0.25622,   1.20352
3977,3977.00000,   1.21737,   0.77063
3978,3978.00000,  -0.41328,   1.28946
3979,3979.00000,  -1.24564,   1.20152
3980,3980.00000,   1.26692,   0.72572
3981,3981.00000,   1.22502,   1.43151
3982,3982.00000,  -0.38654,   0.69076
3983,3983.00000,   0.06382,   1.18493
3984,3984.00000,   1.11736,   0.71262
3985,3985.00000,   0.12233,   1.20969
3986,3986.00000,   0.69315,   0.70240
3987,3987.00000,   0.28239,   1.23208
3988,3988.00000,  -0.88611,   1.38163
3989,3989.00000,   0.03976,   1.21565
3990,3990.00000,  -0.45512,   0.71732
3991,3991.00000,   0.96992,   0.78094
3992,3992.00000,   0.01523,   1.17342
3993,3993.00000,  -1.13276,   1.26932
3994,3994.00000,  -0.55804,   1.38425
3995,3995.00000,   0.03863,   0.04250
3996,3996.00000,  -0.12905,   1.89820
3997,3997.00000,  -0.92475,   0.67019
3998,3998.00000,   0.59901,   1.31921
3999,3999.00000,  -0.42156,   1.39211
4000,4000.00000,   0.74893,   1.45875
4001,4001.00000,  -0.32661,   1.87681
4002,4002.00000,   0.34588,   1.26939
4003,4003.00000,   0.00024,   0.10148
4004,4004.00000,   0.08631,   1.19653
4005,4005.00000,   0.24215,   1.22291
4006,4006.00000,   0.18201,   1.18953
4007,4007.00000,   1.10928,   1.85890
4008,4008.00000,   0.63555,   1.37423
4009,4009.00000,   0.18015,   1.22592
4010,4010.00000,   0.99946,   1.37309
4011,4011.00000,   0.75472,   0.72979
4012,4012.00000,   0.73128,   1.40201
4013,4013.00000,   0.59661,   0.64362
4014,4014.00000,  -0.96359,   0.74487
4015,4015.00000,   0.64080,   1.78861
4016,4016.00000,  -0.41458,   0.70327
4017,4017.00000,  -0.52904,   1.83848
4018,4018.00000,   0.17337,   2.05583
4019,4019.00000,   1.15132,   1.32576
4020,4020.00000,  -0.40423,   1.80721
4021,4021.00000,   0.62709,   0.67033
4022,4022.00000,  -0.16615,   1.33087
4023,4023.00000,   0.46773,   1.36919
4024,4024.00000,  -0.24961,   0.66825
4025,4025.00000,   1.16896,   1.39956
4026,4026.00000,  -0.30160,   0.73101
4027,4027.00000,   0.72152,   0.74502
4028,4028.00000,   0.50225,   0.68280
4029,4029.00000,   1.36605,   1.19724
4030,4030.00000,   1.76439,   0.14791
4031,4031.00000,  -0.44339,   0.67150
4032,4032.00000,  -0.42297,   1.84320
4033,4033.00000,  -1.20288,   1.13646
4034,4034.00000,  -0.82598,   1.85728
4035,4035.00000,   0.76999,   2.55669
4036,4036.00000,   0.87403,   1.35403
4037,4037.00000,   1.65347,   1.14116
4038,4038.00000,   1.06268,   1.38703
4039,4039.00000,  -1.46348,   1.19232
4040,4040.00000,   0.19066,   0.11375
4041,4041.00000,  -0.31895,   0.70758
4042,4042.00000,   0.24015,   1.18296
4043,4043.00000,   0.28345,   1.17473
4044,4044.00000,   1.31364,   1.82830
4045,4045.00000,   1.69900,   0.04340
4046,4046.00000,   0.26890,   1.25946
4047,4047.00000,   1.27034,   0.69110
4048,4048.00000,   0.04029,   1.22390
4049,4049.00000,   1.56662,   0.07913
4050,4050.00000,   0.28186,   0.12705
4051,4051.00000,   0.11928,   1.21455
4052,4052.00000,   0.64796,   0.66899
4053,4053.00000,  -1.46013,   0.00536
4054,4054.00000,   0.03608,   1.21252
4055,4055.00000,  -0.29507,   1.41436
4056,4056.00000,   1.20780,   0.69230
4057,4057.00000,   0.67511,   0.63893
4058,4058.00000,   1.02398,   1.84800
4059,4059.00000,   0.62708,   1.43156
4060,4060.00000,  -0.94029,   0.74448
4061,4061.00000,  -0.41809,   0.69749
4062,4062.00000,   0.75060,   1.34755
4063,4063.00000,  -0.51091,   0.69069
4064,4064.00000,   1.00488,   0.75271
4065,4065.00000,  -0.88344,   0.71679
4066,4066.00000,   0.30151,   1.17783
4067,4067.00000,  -0.28962,   1.40247
4068,4068.00000,   1.82115,   2.14073
4069,4069.00000,  -0.81508,   0.76074
4070,4070.00000,   0.10146,   0.01402
4071,4071.00000,   0.25418,   2.13036
4072,4072.00000,  -0.36222,   0.73235
4073,4073.00000,  -0.01000,   1.19984
4074,4074.00000,   1.01086,   1.37877
4075,4075.00000,   0.22115,   1.23780
4076,4076.00000,   0.33803,   2.12096
4077,4077.00000,   1.32639,   0.68750
4078,4078.00000,   1.36497,   2.07141
4079,4079.00000,   1.36627,   0.73310
4080,4080.00000,   0.71243,   0.65371
4081,4081.00000,  -0.61147,   1.38471
4082,4082.00000,   0.94947,   0.65577
4083,4083.00000,  -0.84179,   0.71326
4084,4084.00000,  -0.19430,   1.33525
4085,4085.00000,   0.54560,   1.87481
4086,4086.00000,   0.59994,   1.86243
4087,4087.00000,  -0.45891,   0.70600
4088,4088.00000,   0.08259,   1.23032
4089,4089.00000,  -0.01920,   1.22902
4090,4090.00000,   1.73098,   1.17761
4091,4091.00000,  -0.35612,   0.69174
4092,4092.00000,  -2.41747,   0.69125
4093,4093.00000,   2.80605,   0.69070
4094,4094.00000,   1.08975,   0.74066
4095,4095.00000,  -1.13434,   1.14988
4096,4096.00000,   1.09673,   1.91160
4097,4097.00000,  -2.41890,   0.70502
4098,4098.00000,  -1.32733,   0.07746
4099,4099.00000,   0.03564,   1.22996
4100,4100.00000,   1.15736,   1.51431
4101,4101.00000,  -1.27856,   1.19875
4102,4102.00000,   0.07158,   1.15408
4103,4103.00000,  -0.76858,   0.69757
4104,4104.00000,  -0.21284,   0.80014
4105,4105.00000,   0.08101,   2.42077
4106,4106.00000,  -0.18311,   0.69628
4107,4107.00000,  -0.28179,   1.83146
4108,4108.00000,  -0.76146,   0.63651
4109,4109.00000,   0.02989,   1.22623
4110,4110.00000,  -0.26658,   1.77592
4111,4111.00000,   1.47233,   0.00639
4112,4112.00000,   0.80660,   0.63257
4113,4113.00000,  -1.23335,   1.25187
4114,4114.00000,   0.02492,   1.25013
4115,4115.00000,   0.73485,   1.40400
4116,4116.00000,   0.81931,   1.47943
4117,4117.00000,  -0.34394,   1.38013
4118,4118.00000,   0.63045,   0.68164
4119,4119.00000,   0.74669,   1.88114
4120,4120.00000,  -1.40259,   1.14785
4121,4121.00000,   0.12701,   1.17143
4122,4122.00000,  -0.84033,   0.66210
4123,4123.00000,  -0.30749,   0.70203
4124,4124.00000,  -1.87769,   0.69255
4125,4125.00000,   0.19279,   1.22242
4126,4126.00000,   1.04583,   0.64163
4127,4127.00000,  -1.43570,   1.22159
4128,4128.00000,   0.57028,   0.74157
4129,4129.00000,   0.67087,   0.67552
4130,4130.00000,   0.03641,   0.08512
4131,4131.00000,   0.85595,   1.23020
4132,4132.00000,   0.65398,   1.93479
4133,4133.00000,  -0.74032,   0.68235
4134,4134.00000,   0.55148,   1.37971
4135,4135.00000,   0.68426,   0.73563
4136,4136.00000,   0.29413,   2.08041
4137,4137.00000,   0.10110,   0.02257
4138,4138.00000,  -0.23503,   0.67853
4139,4139.00000,   1.17299,   1.85001
4140,4140.00000,   0.19136,   1.22824
4141,4141.00000,  -0.78448,   1.41509
4142,4142.00000,   0.72098,   0.64813
4143,4143.00000,  -0.26033,   0.58428
4144,4144.00000,   0.47678,   1.34206
4145,4145.00000,   0.24232,   1.21075
4146,4146.00000,  -0.18118,   1.39083
4147,4147.00000,  -0.67973,   0.64107
4148,4148.00000,   0.73805,   0.69847
4149,4149.00000,  -0.96934,   1.39730
4150,4150.00000,  -0.51002,   1.35840
4151,4151.00000,   0.13949,   2.12201
4152,4152.00000,  -0.46223,   1.81284
4153,4153.00000,   1.03016,   1.38292
4154,4154.00000,   0.67619,   0.70938
4155,4155.00000,   0.50372,   0.64699
4156,4156.00000,   0.69231,   1.38395
4157,4157.00000,   0.02390,   1.17050
4158,4158.00000,  -0.35710,   0.77306
4159,4159.00000,  -1.36980,   1.22598
4160,4160.00000,  -0.29774,   1.88998
4161,4161.00000,   0.20479,   2.06259
4162,4162.00000,  -0.72991,   0.79475
4163,4163.00000,   0.12753,   2.09145
4164,4164.00000,  -0.95391,   1.37419
4165,4165.00000,   0.49863,   0.74368
4166,4166.00000,   1.57102,   1.17581
4167,4167.00000,   0.81901,   0.67922
4168,4168.00000,  -1.28331,   0.02810
4169,4169.00000,   0.75280,   1.78093
4170,4170.00000,   1.23972,   1.90308
4171,4171.00000,  -0.21539,   0.73361
4172,4172.00000,   1.18283,   0.72916
4173,4173.00000,  -0.23216,   1.80396
4174,4174.00000,   0.76319,   0.73205
4175,4175.00000,   0.63998,   0.59356
4176,4176.00000,   2.13564,   0.69465
4177,4177.00000,   1.61574,   0.01555
4178,4178.00000,   0.02585,   0.03950
4179,4179.00000,  -0.47364,   2.50246
4180,4180.00000,   0.17494,   0.10227
4181,4181.00000,  -0.86918,   0.66481
4182,4182.00000,  -0.33735,   0.66072
4183,4183.00000,   1.65457,   2.12387
4184,4184.00000,  -0.32035,   1.38278
4185,4185.00000,  -1.20293,   0.04945
4186,4186.00000,   0.85947,   1.43156
4187,4187.00000,   0.10110,   1.21441
4188,4188.00000,  -0.40501,   1.37459
4189,4189.00000,   0.58151,   1.85777
4190,4190.00000,   1.16514,   0.67832
4191,4191.00000,  -0.39178,   1.83400
4192,4192.00000,  -0.21634,   1.39717
4193,4193.00000,   1.12610,   1.88341
4194,4194.00000,  -0.51211,   0.64864
4195,4195.00000,  -0.89051,   1.85299
4196,4196.00000,   1.98119,   1.42564
4197,4197.00000,  -0.37263,   0.70633
4198,4198.00000,  -0.40992,   0.71651
4199,4199.00000,   1.56526,   0.03921
4200,4200.00000,  -1.13838,   1.28822
4201,4201.00000,   0.60713,   1.82908
4202,4202.00000,   0.24709,   1.12917
4203,4203.00000,  -0.37258,   1.85175
4204,4204.00000,   0.53616,   1.88648
4205,4205.00000,  -0.64777,   1.84640
4206,4206.00000,   1.15542,   0.77323
4207,4207.00000,   0.50367,   0.63755
4208,4208.00000,   0.26073,   1.23884
4209,4209.00000,   0.06561,   0.00514
4210,4210.00000,  -0.46149,   0.68294
4211,4211.00000,   2.19571,   0.68968
4212,4212.00000,   0.31860,   0.06714
4213,4213.00000,  -0.46890,   1.91613
4214,4214.00000,   0.54621,   0.62107
4215,4215.00000,  -0.39329,   0.70103
4216,4216.00000,  -0.37765,   0.72598
4217,4217.00000,   1.08763,   0.66225
4218,4218.00000,  -0.63737,   1.42891
4219,4219.00000,   0.51617,   0.69754
4220,4220.00000,   0.19811,   0.08386
4221,4221.00000,   0.46372,   0.71585
4222,4222.00000,  -1.33970,   0.02342
4223,4223.00000,   0.50959,   0.71056
4224,4224.00000,  -0.89982,   0.67603
4225,4225.00000,   0.63556,   1.29794
4226,4226.00000,  -0.55703,   1.37555
4227,4227.00000,   1.03270,   0.69023
4228,4228.00000,   0.75797,   1.78330
4229,4229.00000,   1.19741,   1.46211
4230,4230.00000,   0.21954,   1.22937
4231,4231.00000,   1.14962,   1.44494
4232,4232.00000,   0.04532,   2.04845
4233,4233.00000,  -1.27191,   1.24196
4234,4234.00000,  -0.22731,   1.78028
4235,4235.00000,   1.05964,   1.44174
4236,4236.00000,   0.07921,   1.19626
4237,4237.00000,   0.29362,   1.16336
4238,4238.00000,  -0.91347,   0.65981
4239,4239.00000,  -0.34692,   0.69949
4240,4240.00000,  -0.95341,   1.80701
4241,4241.00000,   1.29816,   0.77174
4242,4242.00000,  -0.67270,   1.28138
4243,4243.00000,   0.28844,   0.08906
4244,4244.00000,  -1.20196,   1.17608
4245,4245.00000,  -2.00877,   0.69127
4246,4246.00000,   0.76802,   0.73940
4247,4247.00000,   0.30131,   0.08753
4248,4248.00000,   0.72538,   0.66330
4249,4249.00000,   1.04161,   0.69804
4250,4250.00000,   0.50967,   0.70577
4251,4251.00000,  -0.45921,   1.77771
4252,4252.00000,  -0.67462,   1.84869
4253,4253.00000,   0.97584,   1.79005
4254,4254.00000,  -0.70963,   0.69858
4255,4255.00000,  -0.80688,   1.87565
4256,4256.00000,   1.19711,   0.70929
4257,4257.00000,  -0.21252,   1.84062
4258,4258.00000,   0.60374,   0.69942
4259,4259.00000,   0.76731,   0.70097
4260,4260.00000,  -0.88268,   1.41354
4261,4261.00000,   2.19976,   0.64153
4262,4262.00000,   0.80873,   1.45222
4263,4263.00000,   1.00698,   1.84524
4264,4264.00000,   0.31572,   1.21666
4265,4265.00000,  -0.77981,   0.70420
4266,4266.00000,   0.15324,   1.16301
4267,4267.00000,  -0.26004,   1.75294
4268,4268.00000,  -0.35779,   1.42563
4269,4269.00000,   0.61146,   1.87246
4270,4270.00000,   0.01205,   0.00360
4271,4271.00000,  -0.86212,   1.83696
4272,4272.00000,  -0.75568,   0.71918
4273,4273.00000,   0.73748,   1.90246
4274,4274.00000,   0.21367,   2.15431
4275,4275.00000,  -1.66986,   0.67552
4276,4276.00000,  -0.46074,   2.48977
4277,4277.00000,  -0.16444,   1.87846
4278,4278.00000,   0.68331,   0.73359
4279,4279.00000,  -0.48218,   0.66204
4280,4280.00000,  -0.89836,   0.73104
4281,4281.00000,   0.38769,   1.19477
4282,4282.00000,   0.69284,   1.83917
4283,4283.00000,   0.30906,   0.02274
4284,4284.00000,   2.20432,   0.78939
4285,4285.00000,   0.75301,   1.43334
4286,4286.00000,   0.17355,   2.42399
4287,4287.00000,  -0.41365,   1.85046
4288,4288.00000,   0.80761,   1.72966
4289,4289.00000,   2.39857,   1.48239
4290,4290.00000,  -0.40170,   1.35759
4291,4291.00000,   0.27369,   1.18458
4292,4292.00000,   0.08695,   1.22159
4293,4293.00000,   0.05426,   2.12774
4294,4294.00000,   0.66055,   1.33836
4295,4295.00000,   0.31658,   1.30545
4296,4296.00000,   0.48881,   1.86448
4297,4297.00000,   0.33293,   1.32323
4298,4298.00000,   0.45882,   0.66112
4299,4299.00000,   2.02959,   0.66520
4300,4300.00000,   1.02234,   1.33826
4301,4301.00000,  -0.83455,   0.72730
4302,4302.00000,   0.58769,   0.71645
4303,4303.00000,   1.29412,   0.75704
4304,4304.00000,   0.61505,   1.37335
4305,4305.00000,   0.65169,   0.71512
4306,4306.00000,   0.66884,   0.77891
4307,4307.00000,   0.16405,   1.22588
4308,4308.00000,  -1.29318,   1.18574
4309,4309.00000,   0.15771,   0.04327
4310,4310.00000,   1.20601,   1.81282
4311,4311.00000,   0.60041,   1.32581
4312,4312.00000,   1.07009,   0.69021
4313,4313.00000,   0.17584,   1.25076
4314,4314.00000,  -0.86152,   0.67303
4315,4315.00000,   1.00688,   0.74541
4316,4316.00000,  -0.85063,   2.78623
4317,4317.00000,   0.53590,   1.39651
4318,4318.00000,   1.11271,   0.71087
4319,4319.00000,  -0.86905,   1.75894
4320,4320.00000,   1.82577,   1.24434
4321,4321.00000,   1.71893,   1.19051
4322,4322.00000,  -1.32648,   1.15504
4323,4323.00000,   0.19267,   1.26682
4324,4324.00000,  -1.28902,   1.16721
4325,4325.00000,  -1.42968,   1.23972
4326,4326.00000,   0.26496,   0.02713
4327,4327.00000,  -0.07264,   1.16683
4328,4328.00000,   0.13083,   1.26914
4329,4329.00000,   1.03288,   1.87983
4330,4330.00000,   1.96198,   0.66486
4331,4331.00000,   1.14709,   1.40231
4332,4332.00000,   0.61992,   0.63349
4333,4333.00000,  -0.84294,   0.65113
4334,4334.00000,  -1.70127,   0.67738
4335,4335.00000,   0.23861,   1.17805
4336,4336.00000,   1.31575,   0.68885
4337,4337.00000,  -0.21149,   0.76371
4338,4338.00000,  -0.54618,   0.69159
4339,4339.00000,  -1.34309,   0.03378
4340,4340.00000,  -0.90808,   1.87294
4341,4341.00000,  -0.66698,   0.64774
4342,4342.00000,   0.25316,   0.05624
4343,4343.00000,   0.19976,   1.21601
4344,4344.00000,  -0.90542,   1.40280
4345,4345.00000,  -1.27536,   0.02226
4346,4346.00000,   3.20999,   0.08841
4347,4347.00000,   0.15318,   1.20809
4348,4348.00000,   2.20657,   1.50954
4349,4349.00000,  -0.87854,   1.40488
4350,4350.00000,   1.10940,   0.64342
4351,4351.00000,   0.63865,   0.66133
4352,4352.00000,  -0.96875,   0.71091
4353,4353.00000,  -0.19698,   0.70687
4354,4354.00000,  -0.35484,   2.53871
4355,4355.00000,  -0.23371,   0.74132
4356,4356.00000,  -0.54349,   0.69130
4357,4357.00000,   0.83450,   0.72453
4358,4358.00000,  -1.31631,   0.03018
4359,4359.00000,  -0.31804,   0.76966
4360,4360.00000,   0.22840,   0.06451
4361,4361.00000,   1.47509,   0.05161
4362,4362.00000,  -0.45840,   0.68369
4363,4363.00000,   0.64521,   1.83071
4364,4364.00000,   1.12102,   0.69036
4365,4365.00000,   1.07060,   1.83539
4366,4366.00000,  -1.43436,   1.19207
4367,4367.00000,  -0.79092,   1.42564
4368,4368.00000,   0.87402,   0.86792
4369,4369.00000,   0.70628,   0.64342
4370,4370.00000,  -0.51879,   1.39721
4371,4371.00000,   0.71851,   0.66124
4372,4372.00000,   0.63094,   1.88838
4373,4373.00000,   0.24256,   1.08804
4374,4374.00000,   0.26272,   1.23266
4375,4375.00000,  -1.86920,   1.40152
4376,4376.00000,   0.83107,   0.69512
4377,4377.00000,  -0.49654,   1.84497
4378,4378.00000,  -1.32993,   1.20667
4379,4379.00000,   1.23313,   1.78254
4380,4380.00000,  -0.60215,   1.98561
4381,4381.00000,   0.46031,   0.65659
4382,4382.00000,   1.13516,   1.36973
4383,4383.00000,   0.56187,   0.68990
4384,4384.00000,  -0.25093,   1.41206
4385,4385.00000,   0.58287,   0.72516
4386,4386.00000,  -0.32680,   0.71784
4387,4387.00000,  -0.30805,   0.69112
4388,4388.00000,   0.21999,   1.25508
4389,4389.00000,  -0.40960,   1.88111
4390,4390.00000,   1.25857,   0.73377
4391,4391.00000,   0.58907,   1.82176
4392,4392.00000,  -0.29851,   1.81871
4393,4393.00000,   0.14467,   1.27105
4394,4394.00000,  -0.52682,   2.00606
4395,4395.00000,  -0.50182,   1.35476
4396,4396.00000,  -0.43885,   1.43179
4397,4397.00000,  -0.96375,   1.86346
4398,4398.00000,   1.03449,   0.71748
4399,4399.00000,  -0.78534,   1.42069
4400,4400.00000,   0.11198,   0.05903
4401,4401.00000,   0.05231,   1.13790
4402,4402.00000,   0.98908,   1.81298
4403,4403.00000,  -0.22505,   1.32829
4404,4404.00000,   0.13954,   1.24469
4405,4405.00000,  -1.38187,   0.02111
4406,4406.00000,  -1.92719,   0.69583
4407,4407.00000,   0.20507,   2.02569
4408,4408.00000,   0.45500,   0.98560
